BEN0670,6.7224697,2.3741282
BEN0671,6.5370846,2.6551209
BEN0672,6.85153531,1.8076382
BEN0673,11.29260229,2.42862527
BEN0674,6.79681519,2.65063951
BEN0675,6.42650991,1.91896001
BEN0676,6.7224697,2.3741282
BEN0677,6.5370846,2.6551209
BEN0678,6.85153531,1.8076382
BEN0679,6.42650991,1.91896001
BEN0680,11.29260229,2.42862527
BEN0681,6.79681519,2.65063951
BEN0682,6.438931,2.2686435
BEN0683,6.79681519,2.65063951
BEN0684,6.7224697,2.3741282
BEN0685,6.7224697,2.3741282
BEN0686,6.438931,2.2686435
BEN0687,6.79681519,2.65063951
BEN0688,11.29260229,2.42862527
BEN0689,11.29260229,2.42862527
BEN0690,6.42650991,1.91896001
BEN0691,6.36176669,2.47667972
BEN0692,6.438931,2.2686435
BEN0693,6.36176669,2.47667972
BEN0694,6.42650991,1.91896001
BEN0695,7.15268139,2.07549763
BEN0696,6.438931,2.2686435
BEN0697,6.36176669,2.47667972
BEN0698,11.29260229,2.42862527
BEN0699,7.15268139,2.07549763
BEN0700,7.15268139,2.07549763
BEN0701,6.36176669,2.47667972
BEN0702,9.64944108,1.73714485
BEN0703,9.64944108,1.73714485
BEN0704,7.15268139,2.07549763
BEN0705,9.64944108,1.73714485
BEN0706,7.15268139,2.07549763
BEN0707,6.7224697,2.3741282
BEN0708,6.79681519,2.65063951
BEN0709,6.7224697,2.3741282
BEN0710,7.15268139,2.07549763
BEN0711,6.6132582,2.6210329
BEN0712,6.7224697,2.3741282
BEN0713,6.6132582,2.6210329
BEN0714,6.6132582,2.6210329
BEN0715,11.29260229,2.42862527
BEN0716,11.29260229,2.42862527
BEN0717,6.6132582,2.6210329
BEN0718,11.29260229,2.42862527
BEN0719,6.7224697,2.3741282
BEN0720,9.64944108,1.73714485
BEN0721,9.71337498,1.65795804
BEN0722,7.15268139,2.07549763
BEN0723,9.64944108,1.73714485
BEN0724,9.64944108,1.73714485
BEN0725,7.15268139,2.07549763
BEN0726,6.6132582,2.6210329
BEN0727,6.6132582,2.6210329
BEN0728,6.6132582,2.6210329
BEN0729,6.6132582,2.6210329
BEN0730,9.71337498,1.65795804
BEN0731,8.4078015,1.8949199
BEN0732,8.4078015,1.8949199
BEN0733,8.4078015,1.8949199
BEN0734,8.4078015,1.8949199
BEN0735,8.4078015,1.8949199
BEN0736,6.81234262,2.65439462
BEN0737,9.96689913,2.6232318
BEN0738,9.96689913,2.6232318
BEN0739,6.7346834,2.1179338
BEN0740,6.7346834,2.1179338
BEN0741,8.4078015,1.8949199
BEN0742,6.81234262,2.65439462
BEN0743,8.4078015,1.8949199
BEN0744,6.7346834,2.1179338
BEN0745,6.81234262,2.65439462
BEN0746,6.7346834,2.1179338
BEN0747,6.5268001,2.5366776
BEN0748,6.5268001,2.5366776
BEN0749,6.5268001,2.5366776
BEN0750,8.4078015,1.8949199
BEN0751,9.96689913,2.6232318
BEN0752,9.96689913,2.6232318
BEN0753,10.61897755,1.26150159
BEN0754,6.81234262,2.65439462
BEN0755,9.96689913,2.6232318
BEN0756,7.21438692,2.17330414
BEN0757,6.5048583,2.3075473
BEN0758,6.80850203,1.66013787
BEN0759,6.5048583,2.3075473
BEN0760,6.5048583,2.3075473
BEN0761,7.21438692,2.17330414
BEN0762,6.80850203,1.66013787
BEN0763,9.96689913,2.6232318
BEN0764,7.21438692,2.17330414
BEN0765,6.5048583,2.3075473
BEN0766,6.80850203,1.66013787
BEN0767,10.61897755,1.26150159
BEN0768,6.81234262,2.65439462
BEN0769,6.3867904,2.4495949
BEN0770,6.3867904,2.4495949
BEN0771,6.3867904,2.4495949
BEN0772,6.5268001,2.5366776
BEN0773,7.21438692,2.17330414
BEN0774,6.7346834,2.1179338
BEN0775,6.80850203,1.66013787
BEN0776,6.3867904,2.4495949
BEN0777,6.81234262,2.65439462
BEN0778,6.2410046,1.63791693
BEN0779,9.96689913,2.6232318
BEN0780,6.7346834,2.1179338
